"ID",Title,Description,Guidances,images,Latitude,Longitude,Postal code,Country code
842037,Experience the Soul of the Sword-smith : Samurai Spirit in Seki,"Discover the profound connection between Seki’s centuries-old swordsmithing tradition. In this unique tour, experience the seamless blend of Seki’s swordsmithing heritage and the timeless art of Iaido. <br/><br/>Learn the History and Craft of Samurai Swords<br/>Begin your journey at a traditional museum where you will learn about the rich history of Samurai swords and the intricate process of them from a master blacksmith.<br/><br/>Train with a Qualified Master<br/>Receive direct instruction from a qualified Samurai master. This training emphasizes not just physical skills but also the discipline, focus, and ethical principles that define the Samurai way of life.<br/><br/> It is an immersive journey into the heart of Samurai culture, offering a profound appreciation for the values and skills of these legendary warriors.<br/><br/>You will gain a deeper understanding of the sword as more than just a weapon—it is a symbol of Japan’s rich spiritual and cultural heritage, infused with the soul of the swordsmith.","{""guidanceTypes"":[{""id"":null,""created"":[2024,2,14,4,11,38,591398000],""guidanceType"":""GUIDED"",""languages"":[""en""],""displayLanguages"":[]}]}",https%3A%2F%2Fbokun.s3.amazonaws.com%2F6f11a746-d9c9-4f08-99ac-e57683d2ba6d.jpg,,,,
846823,Private Samurai Tour: Discover Inuyama and Gifu Historic Heritage,"Immersive Samurai and Castle Tour<br/>It provides a deeply meaningful and satisfying experience as you learn the essence of the Samurai Soul.<br/><br/>Step into the World of the Samurai<br/>Begin with Samurai experience guided by a qualified master. You'll learn not only the physical skills of a Samurai but also the discipline, focus, and ethical principles that define these legendary warriors. <br/><br/>Explore Historic Inuyama Castle<br/>After your Samurai training, take a walk to Inuyama Castle. Step inside and explore the castle as if you were a lord from the past. <br/><br/>Ascend to Gifu Castle<br/>Travel to Gifu Castle, perched atop Mount Kinka at an elevation. Enjoy a quick ascent via ropeway to the summit, where you'll be rewarded with a breathtaking panoramic view from the top floor of the castle. <br/><br/>Join us for an unforgettable adventure that combines Samurai training, historical exploration, and stunning views, leaving you with lasting memories and a deeper connection to Japan's rich cultural heritage.","{""guidanceTypes"":[{""id"":null,""created"":[2024,2,29,13,43,17,932895000],""guidanceType"":""GUIDED"",""languages"":[""en"",""ja""],""displayLanguages"":[]}]}",https%3A%2F%2Fbokun.s3.amazonaws.com%2F57ce1cfb-cb77-432b-a473-4b55032b57f7.jpg,,,,
851201,Knife Making Experience in Samurai Sword Town,"Craft your own professional Damascus kitchen knife in the legendary sword town of Seki, Gifu!<br/>Guided by a master bladesmith who have experience over 50years, you’ll sharpen, polish, and engrave your own knife — then test its sharpness on fresh vegetables.<br/>As a limited-time bonus, you’ll receive a handcrafted mini knife souvenir, a signed certificate, and enjoy a delicious Japanese lunch.<br/><br/>・Personalized Damascus knife-making experience<br/>・Hands-on polishing, sharpening, engraving and assembly<br/>・Test the sharpness of your finished blade<br/>・Free mini knife souvenir (limited availability)<br/>・Signed certificate of completion<br/><br/>Delve into the rich history of Japanese Samurai swords and Seki City. Gain a deeper appreciation for the value of traditions.<br/><br/>Whether you’re a knife enthusiast, a samurai fan, or simply looking for a unique cultural activity in Japan, this experience offers an unforgettable journey into traditional craftsmanship — and you’ll take home a blade that’s truly one of a kind.","{""guidanceTypes"":[{""id"":null,""created"":[2024,11,16,13,58,51,102853867],""guidanceType"":""GUIDED"",""languages"":[""en""],""displayLanguages"":[]}]}",https%3A%2F%2Fbokun.s3.amazonaws.com%2F3f296624-1ca5-4d4d-823f-a14848c24692.jpg,35.4785943,136.9451469,501-3911,JP
864978,Create Your Own Pocket Knife in Miracle Kitchen Knife Factory,"Japanese Cutlery Factory Tour<br/>Embark on a fascinating journey of the most advanced kitchen knife factory tour. You can see the highest technology, offering you an in-depth look into the history and technology of Japanese cutlery, rooted in the rich tradition of Samurai sword craftsmanship.<br/><br/>Craft Your Custom Pocket Knife<br/>Under the expert guidance, you will create a pocket knife tailored to your preferences. This hands-on experience allows you to delve into the meticulous process of knife-making.<br/><br/>Discover Samurai Sword History<br/>Learn about the legendary history of Samurai swords and how their craftsmanship has influenced modern Japanese cutlery. <br/><br/>Explore Advanced Japanese Cutlery Technology<br/>Witness the highest level of Japanese cutlery technology, a seamless blend of tradition and innovation. <br/><br/>Join us for a tour that promises not only the creation of a unique pocket knife but also a deep appreciation for the enduring legacy and advanced technology of Japanese cutlery craftsmanship.","{""guidanceTypes"":[{""id"":null,""created"":[2024,4,27,1,29,58,626169000],""guidanceType"":""GUIDED"",""languages"":[""en""],""displayLanguages"":[]}]}",https%3A%2F%2Fbokun.s3.amazonaws.com%2F021da863-0cc4-415a-a98d-db0819501ba9.jpg,35.4095278,136.7564656,500-8856,JP
865677,Gifu Samurai Sword Town;Japanese Damascus Knife Making Experience,"Craft and Test Your Knife<br/>Under the guidance of skilled craftsmen, you'll forge a stunning Damascus kitchen knife. Once completed, you'll test its sharpness by cutting fresh vegetables, experiencing firsthand the exceptional quality of your creation. You may be amazed at just how sharp your knife is!<br/><br/>Learn the Art of Sharpening<br/>Throughout the knife-making process, you'll learn the essential skill of knife sharpening. This knowledge ensures you can easily maintain the razor-sharp edge of your knife, keeping it in prime condition for years to come.<br/><br/>Choose Your Perfect Knife<br/>Select from three distinct types of knives to craft:<br/><br/>Japanese Damascus Kitchen Knife: Ideal for everyday culinary use.<br/>Folding Damascus Hunting Knife: A versatile and portable option for outdoor enthusiasts.<br/>Chinese Damascus Kitchen Knife: Perfect for traditional Chinese cooking techniques.<br/>(Note: Prices vary based on the type of knife chosen.)<br/><br/>Join us for a memorable and educational experience.","{""guidanceTypes"":[{""id"":null,""created"":[2024,4,30,2,14,23,527785000],""guidanceType"":""GUIDED"",""languages"":[""en""],""displayLanguages"":[]}]}",https%3A%2F%2Fbokun.s3.amazonaws.com%2Fa9f2f9b2-4272-4754-a938-97fb47fd98f7.jpg,35.4875327,136.9416953,501-3821,JP
936425,Damascus Hunting Knife Experience tour in Sword Town Seki,"<p style=""font-size:14px;line-height:1.6;color:#57646f;margin-top:0.5em;margin-bottom:0.5em"">This is a authentic Hunting Knife Making Experience Tour in Seki city, Gifu Prefecture, where sword-making has been practiced for more than 700 years. You will make own hunting knife with craftsman who has over 50 years experience of making knife, and learn how to use and maintain it. This tour is not only a simple samurai experience, but also a great way to learn more about the samurai spirit and enjoy making your own hunting knife.</p>","{""guidanceTypes"":[{""id"":null,""created"":[2025,7,24,8,50,7,540037595],""guidanceType"":""GUIDED"",""languages"":[""en""],""displayLanguages"":[]}]}",https%3A%2F%2Fbokun.s3.amazonaws.com%2F004b09c2-1cc4-4bb3-8490-4ce3d49de4f1.jpg,35.4047968,136.7474789,5008856,JP
1072297,Authentic Kabuki Transformation & Mini Performance at Aioiza Gifu,"This Kabuki experience is truly unique — it takes place in a historic local theater that continues to keep the spirit of community Kabuki alive.<br/>You won’t find another experience quite like this anywhere else in Japan.<br/>It’s a deeply personal and memorable way to connect with traditional Japanese culture, and for many travelers, it becomes one of the highlights of their Japan journey.","{""guidanceTypes"":[{""id"":null,""created"":[2025,10,11,8,37,52,706655310],""guidanceType"":""GUIDED"",""languages"":[""en""],""displayLanguages"":[]}]}",https%3A%2F%2Fbokun.s3.amazonaws.com%2F920daec8-615a-405b-8777-ce445a848123.jpg,,,,
