id,photo_url,type,order,content_id
204c47a1-0783-4f10-8911-234595354c88,https://iisqtcrebfuqipzpdlqb.supabase.co/storage/v1/object/public/kmap-bucket/public/users/mapzamurai/tohokukanko/attractions/contents/T7J21XKscujSBqS0BXQGv/FDV-gigN77-6DM9Yhs4He.webp,PHOTO,0,T7J21XKscujSBqS0BXQGv
ae9fda3e-c215-42c6-a033-8281a861971d,https://iisqtcrebfuqipzpdlqb.supabase.co/storage/v1/object/public/kmap-bucket/public/users/mapzamurai/tohokukanko/attractions/contents/T7J21XKscujSBqS0BXQGv/FDV-gigN77-6DM9Yhs4He.min.webp,THUMBNAIL,0,T7J21XKscujSBqS0BXQGv
81663984-2c91-485b-8666-1d88d303ea65,https://iisqtcrebfuqipzpdlqb.supabase.co/storage/v1/object/public/kmap-bucket/public/users/mapzamurai/tohokukanko/attractions/contents/Q50KwAVVbnGEuSgeFQIqW/yP-VXa7dnd5LPHdFg-c72.webp,PHOTO,0,Q50KwAVVbnGEuSgeFQIqW
e3d433d0-93e0-453d-80d0-e6618a65435f,https://iisqtcrebfuqipzpdlqb.supabase.co/storage/v1/object/public/kmap-bucket/public/users/mapzamurai/tohokukanko/attractions/contents/Q50KwAVVbnGEuSgeFQIqW/yP-VXa7dnd5LPHdFg-c72.min.webp,THUMBNAIL,0,Q50KwAVVbnGEuSgeFQIqW
2d055bd2-697c-454a-b00b-780fe21ddc3b,https://iisqtcrebfuqipzpdlqb.supabase.co/storage/v1/object/public/kmap-bucket/public/users/mapzamurai/tohokukanko/attractions/contents/f-HUahOhc9zFE1WCh4AlW/bhoXZfw-YerD8F_V9PW61.webp,PHOTO,0,f-HUahOhc9zFE1WCh4AlW
490328dc-bc34-46c8-852e-a25cc4fa4de5,https://iisqtcrebfuqipzpdlqb.supabase.co/storage/v1/object/public/kmap-bucket/public/users/mapzamurai/tohokukanko/attractions/contents/f-HUahOhc9zFE1WCh4AlW/bhoXZfw-YerD8F_V9PW61.min.webp,THUMBNAIL,0,f-HUahOhc9zFE1WCh4AlW
e6c2e137-1efc-4be8-8ab0-89eca59674f7,https://iisqtcrebfuqipzpdlqb.supabase.co/storage/v1/object/public/kmap-bucket/public/users/mapzamurai/tohokukanko/attractions/contents/IoTd6X0nqpz8zzl-dWv_M/7DqztGWBM5ny5f4qVXjbW.webp,PHOTO,0,IoTd6X0nqpz8zzl-dWv_M
6fbfc294-5333-4294-aa70-7ecdbd12d113,https://iisqtcrebfuqipzpdlqb.supabase.co/storage/v1/object/public/kmap-bucket/public/users/mapzamurai/tohokukanko/attractions/contents/IoTd6X0nqpz8zzl-dWv_M/7DqztGWBM5ny5f4qVXjbW.min.webp,THUMBNAIL,0,IoTd6X0nqpz8zzl-dWv_M
8274aaf3-20d4-430e-9eea-3e143d4b13d3,https://iisqtcrebfuqipzpdlqb.supabase.co/storage/v1/object/public/kmap-bucket/public/users/mapzamurai/tohokukanko/attractions/contents/DDKBjnMBTgXdrBGfx4Pzv/7ZcgBbyzKp8ah5hxRVMnz.webp,PHOTO,0,DDKBjnMBTgXdrBGfx4Pzv
f9634b26-2067-45ab-8f21-fa8d8fc7221f,https://iisqtcrebfuqipzpdlqb.supabase.co/storage/v1/object/public/kmap-bucket/public/users/mapzamurai/tohokukanko/attractions/contents/DDKBjnMBTgXdrBGfx4Pzv/7ZcgBbyzKp8ah5hxRVMnz.min.webp,THUMBNAIL,0,DDKBjnMBTgXdrBGfx4Pzv
