"ID",Title,Description,Guidances,Latitude,Longitude,Postal code,Country code,images
1071148,Tasting All Types of Sake with Sommelier,This tour is run by a qualified International Sake Sommelier. Participants are able to taste sake that is unavailable outside of Japan. ,"{""guidanceTypes"":[{""id"":null,""created"":[2025,8,12,19,54,52,896981026],""guidanceType"":""READING_MATERIAL"",""languages"":[""en""],""displayLanguages"":[]},{""id"":null,""created"":[2025,8,12,19,54,52,896987634],""guidanceType"":""GUIDED"",""languages"":[""en""],""displayLanguages"":[]}]}",35.6909563,139.7052979,160-0022,JP,https%3A%2F%2Fbokun.s3.amazonaws.com%2Fd0665fae-6d2c-43bf-ab94-a4f6c6d6722d.jpg
1071149,Eat and Drink Like a Local: Tokyo Ueno Food Tour-Taverns&Ramen,"LET'S GET OUT OF THE TOURIST AREA where it's overpriced and crowded with tourists!<br/><br/>I’ll discuss not only Japanese food and drinks but also culture, traditions and history, which will be beneficial for the rest of your stay in Japan for sure! <br/><br/>This tour focuses on Ueno, which is not as crowded as Shibuya, Shinjuku and is less touristy. I'm going to take you to popular taverns and restaurants for ONLY LOCALS (NO TOURISTS!!) where the staff speaks NO ENGLISH.<br/>We will visit several taverns where you will have sashimi, grilled fish and ramen, etc. You will also have the opportunity to try UNIQUE Japanese alcoholic drinks, so you'll be able to experience what Japanese taverns are like. I'll order signature dishes and feel free to ask me any questions.<br/><br/>At the end of tour, I will explain which train station you need to go to, depending on your destination.","{""guidanceTypes"":[{""id"":null,""created"":[2025,8,12,19,54,55,989643163],""guidanceType"":""GUIDED"",""languages"":[""en""],""displayLanguages"":[]}]}",35.7120401,139.7755636,110-0005,JP,https%3A%2F%2Fbokun.s3.amazonaws.com%2Ff677ddce-d491-4d16-92a3-5c5cb15c1352.jpg
