"ID",Title,Description,Guidances,Latitude,Longitude,Postal code,Country code,images
936545,Make Your Own Japanese Knife (Sharpening and Engraving),"<p style=""font-size:14px;line-height:1.6;color:#57646f;margin-top:0.5em;margin-bottom:0.5em"">Put on the light version of haori (Japanese kimono-style jacket) provided by the crew to protect your clothes from accidental stains.<br /><br />Sit down, have some tea or juice (variety of soft drinks available) and learn the cultural aspects and history behind Japanese knives and swords from friendly Japanese master.<br /><br />Choose the type of the blade you&#96;d love to sharpen this time (up to 5 types of knives available, some of them are for a small additional charge) and the size of the knife.<br /><br />Sharpen the blade and become a master of a meditative process which takes a lot of concentration and perfectly relieves stress. Several english-speaking crew members are always there to sustain an intimate chat and correct the movements. You&#96;ll get an opportunity to engage into friendly conversations with natives while polishing your knife making skills and getting a personalized advice.<br /><br />Engrave your name in Japanese letters on the handle and attach it usung a traditional hammer to make the work of art complete.<br /><br />If you decide to come with a friend or family member to observe the experience (not participate in it), we will kindly ask to pay an observation fee on site.</p>",,35.714955,139.795737,,,http%3A%2F%2Fbokun.s3.amazonaws.com%2F105d253a-521b-4876-90d2-bcac55dc6c1c.jpeg
989222,Samurai Experience (Kyudo - Archery and Katana) in Tokyo,"Try to travel back in time and become a fierce Japanese warrior with this indoor activity in the heart of Tokyo. Learn the 弓道 (kyūdō), an art of archery, and 刀 (katana) usage, unique for Japan. Explore the war strategies and dive deep into the mind of a samurai. ","{""guidanceTypes"":[{""id"":null,""created"":[2025,3,3,13,5,31,789200809],""guidanceType"":""GUIDED"",""languages"":[""en""],""displayLanguages"":[]}]}",35.7144203,139.7936161,111-0032,JP,https%3A%2F%2Fbokun.s3.amazonaws.com%2F3b47dfc1-fe2d-45e5-8d8f-da72d28daa4e.jpg
989223,Friendly Tea Ceremony (Kimono and Sweets Making included),"Fun and friendly atmosphere created by bilingual English-speaking crew. Locals will guide you through the process of the tea ceremony, teach how to make Japanese sweets and put on the kimono. Inclusive experience which is perfect for friends and families with kids. Small group size and easy-going flow with a lot of interactions between staff and guests reminds a visit to a friend`s house. <br/><br/>Don`t miss this tea ceremony if you want to become friends with locals and want customized, individual-focused experience. ","{""guidanceTypes"":[{""id"":null,""created"":[2025,3,3,13,5,37,534235809],""guidanceType"":""GUIDED"",""languages"":[""en""],""displayLanguages"":[]}]}",35.7144203,139.7936161,111-0032,JP,https%3A%2F%2Fbokun.s3.amazonaws.com%2F57933862-988e-472d-ae9e-aee96cdcf0f2.jpg
1092916,"Make Your Own Unique Kimono from Scratch in Tokyo, Asakusa","Take home yukata you made yourself during this private class, guided by a friendly bilingual host. Perfect for beginners, you’ll choose from a variety of beautiful fabrics and enjoy a conversation with the host. Take a lot of cute pictures around Asakusa!","{""guidanceTypes"":[{""id"":null,""created"":[2025,10,14,8,37,33,980914309],""guidanceType"":""GUIDED"",""languages"":[""en""],""displayLanguages"":[]}]}",35.714955,139.795737,111-0032,JP,https%3A%2F%2Fbokun.s3.amazonaws.com%2F41ce64a1-4d62-4df5-a0de-6946de9e59ae.jpg
