"ID",Title,Description,Guidances,Latitude,Longitude,Postal code,Country code,images
1036376,Tokyo Cute Sushi : Kawaii Character Sushi Cooking Class!,"Immerse yourself in the playful spirit of Japanese “kawaii” culture with our Tokyo Character Sushi Experience! Learn to craft adorable character sushi, capturing the creativity and charm unique to Japan. <br/><br/>Kawaii culture is a beloved aspect of Japanese life, celebrating all things cute and whimsical across anime, manga, fashion, and everyday objects. This workshop, led by enthusiastic local instructors, brings kawaii culture to your fingertips with an interactive culinary twist.<br/><br/>Ideal for solo travelers, couples, or groups of friends, our workshop provides a friendly, social environment to create and share your sushi art. Plus, our convenient Tokyo location near popular areas like Shibuya, Asakusa, and Tokyo Station makes it easy to fit into any itinerary. Take home not only delicious memories but also a uniquely crafted part of Japan's cultural heritage!","{""guidanceTypes"":[{""id"":null,""created"":[2025,6,6,1,44,44,752961471],""guidanceType"":""GUIDED"",""languages"":[""en"",""ja""],""displayLanguages"":[]}]}",35.6720716,139.7416149,107-0052,JP,https%3A%2F%2Fbokun.s3.amazonaws.com%2Ff541f8de-9960-4d22-8382-04ea56289f0c.jpg
1036377,Tokyo Cute Bento : Kawaii Lunchbox Cooking Class!,"Dive into the Vibrant Heart of ""Kawaii"" Culture at Our Tokyo Cute Bento! <br/>Learn to make charming character bento with guidance from passionate local instructors.<br/><br/>【Menu】<br/>Choose between two types of kawaii bento. The menu will be confirmed via email after booking.<br/><br/>1. Panda Bento <br/>2. Brown Bear Bento <br/>3. Limited-Edition Seasonal Bento (inspired by Japanese culture)<br/><br/>Vegetarian, vegan and allergy-friendly options are available (e.g., no nuts, wheat, or milk). Please let us know when booking.<br/><br/>【Location】<br/>Conveniently near Tokyo Station, Shibuya, and Asakusa, perfect for your Tokyo itinerary. Indoor, so comfy even in rain or heat.<br/><br/>【Free Options】<br/>For a limited time, enjoy two add-ons! (Not available on days with adjacent bookings. Please contact us in advance.)<br/>1. 30-mins Advanced Side Dish Prep (Before the Workshop)<br/>2. 30-mins Akasaka Tour (After the Workshop)<br/><br/>No prior cooking experience is required! Let’s create photogenic bento in a fun and friendly setting!","{""guidanceTypes"":[{""id"":null,""created"":[2025,6,6,1,44,47,350001002],""guidanceType"":""GUIDED"",""languages"":[""en"",""ja""],""displayLanguages"":[]}]}",35.6720716,139.7416149,107-0052,JP,https%3A%2F%2Fbokun.s3.amazonaws.com%2Fe46db500-91ae-4570-a6c1-dc34b328a5eb.jpg
