id,content_url,vid,metadata
dUbBGmPBrCGlbR1Fcx2aY,https://www.youtube.com/watch?v=7lwL9FJvWX0,ss2m96JB_OKWzZQVBBUaV,"{""channel_id"":""UCmbx_fZByadpoN1rItGHOGw"",""channel_name"":""しずくいし観光協会""}"
K4krmF8COLPRI6uyIEWHy,https://www.youtube.com/watch?v=VTN7TodfHyY,UfdxEirnN92jV_BkfkXi_,"{""channel_id"":""UCmbx_fZByadpoN1rItGHOGw"",""channel_name"":""しずくいし観光協会""}"
Iitx64smA3j-W0jbScJSq,https://www.youtube.com/watch?v=zVKAew40Bt4,bdw9-8ZYkaY3k9WTSTp-W,"{""channel_id"":""UCmbx_fZByadpoN1rItGHOGw"",""channel_name"":""しずくいし観光協会""}"
iCA7431WXVD5_HBCtsMoA,https://www.youtube.com/watch?v=vfZOz38vETE,4u6Js-JOvEdtjcyLtoWiO,"{""channel_id"":""UCmbx_fZByadpoN1rItGHOGw"",""channel_name"":""しずくいし観光協会""}"
6Uvy3766cD7kL_vP2-zMl,https://www.youtube.com/watch?v=iW8qIEHhvuk,J4Pw_5reqeW5uXv_z8l7u,"{""channel_id"":""UCmbx_fZByadpoN1rItGHOGw"",""channel_name"":""しずくいし観光協会""}"
xVjDgVAE1g20xHUNgX8xM,https://www.youtube.com/watch?v=iH0nX22ax18,SQMJLvjlXeT3z4oqCgGka,"{""channel_id"":""UCmbx_fZByadpoN1rItGHOGw"",""channel_name"":""しずくいし観光協会""}"
Oymh6ThdZ5zuOtDXHP8Ns,https://www.youtube.com/watch?v=pNJ_lnoTrBc,mODZ4vHkgHar6hbdxV2I0,"{""channel_id"":""UCmbx_fZByadpoN1rItGHOGw"",""channel_name"":""しずくいし観光協会""}"
DRHthNvHCiFJnyFEICev5,https://www.youtube.com/watch?v=RiSb6lf9FFA,MEeNudZzVHhSK9mlHuXUi,"{""channel_id"":""UCmbx_fZByadpoN1rItGHOGw"",""channel_name"":""しずくいし観光協会""}"
J7P5lE_u1iTM3KQeaTgJ5,https://www.youtube.com/watch?v=mnr0YNdAGZk,XocDwBFwe5By27lwL1ppu,"{""channel_id"":""UCmbx_fZByadpoN1rItGHOGw"",""channel_name"":""しずくいし観光協会""}"
ToG4StSeygJwNvumoocbf,https://www.youtube.com/watch?v=2-ehcDzQpJ8,oaM17qGp_nn5x6Rk6NNQm,"{""channel_id"":""UCmbx_fZByadpoN1rItGHOGw"",""channel_name"":""しずくいし観光協会""}"
nNvjrEYUIyoOUkAhd_fSU,https://www.youtube.com/watch?v=K_5OAwj_SUw,uKRA3XQ4uhss-vAOmWMOD,"{""channel_id"":""UCmbx_fZByadpoN1rItGHOGw"",""channel_name"":""しずくいし観光協会""}"
1y-JoPQcfZ14I5tePKzjA,https://www.youtube.com/watch?v=I55Lgm7i2Qw,71Pcy47joHhWp2aeTWgDJ,"{""channel_id"":""UCmbx_fZByadpoN1rItGHOGw"",""channel_name"":""しずくいし観光協会""}"
OvgHi422l6qZTtMgvkDao,https://www.youtube.com/watch?v=9EyCLTk65Vw,tgmcL16BvuxCvwaNPZh9N,"{""channel_id"":""UCmbx_fZByadpoN1rItGHOGw"",""channel_name"":""しずくいし観光協会""}"
hgVyJiJbILgR9N8tzBqw7,https://www.youtube.com/watch?v=9egSFQOm5T4,R0Yq2cHTHo9W-MeDRIlr4,"{""channel_id"":""UCmbx_fZByadpoN1rItGHOGw"",""channel_name"":""しずくいし観光協会""}"
kPmZPcxgOzTHHCARfC3kR,https://www.youtube.com/watch?v=7NyzG0Cgq00,UZioR7GEFdxmeKRCKds70,"{""channel_id"":""UCmbx_fZByadpoN1rItGHOGw"",""channel_name"":""しずくいし観光協会""}"
-z8luqNW9D1g-O8pBKWFm,https://www.youtube.com/watch?v=i_f1Bej_tIg,JROUrrzLHywoaFcIK0JBj,"{""channel_id"":""UCmbx_fZByadpoN1rItGHOGw"",""channel_name"":""しずくいし観光協会""}"
mqQIMuQYrxvqYZaLJ2HWr,https://www.youtube.com/watch?v=O1T7lexRw_k,zKiSizTIsJQDHcuFEax2K,"{""channel_id"":""UCagGHddQzevo0QIl3ZUIo2A"",""channel_name"":""しまなみジャパン公式動画チャンネル""}"
ZQDFl-JoLuoby69KnW5Rq,https://www.youtube.com/watch?v=dtBJOzOqIVI,59sW5IWBfqFyg3hdSuvqH,"{""channel_id"":""UCagGHddQzevo0QIl3ZUIo2A"",""channel_name"":""しまなみジャパン公式動画チャンネル""}"
v5ywfgwmoUsO_yJxu3cpP,https://www.youtube.com/watch?v=4lTdnRLr6v8,2mo8uSsaHZiENMAJykOJd,"{""channel_id"":""UCagGHddQzevo0QIl3ZUIo2A"",""channel_name"":""しまなみジャパン公式動画チャンネル""}"
hCY_UrHzjJymUEp6UWy02,https://www.youtube.com/watch?v=f_LGVFk1vRk,UfU4CA0ZRGGWMwX6dXdOw,"{""channel_id"":""UCagGHddQzevo0QIl3ZUIo2A"",""channel_name"":""しまなみジャパン公式動画チャンネル""}"
_SJC-n0iej434IM90rUMN,https://www.youtube.com/watch?v=_dlRdeoTgRk,mxgJd_kx8MOJD_BFYQwqE,"{""channel_id"":""UCagGHddQzevo0QIl3ZUIo2A"",""channel_name"":""しまなみジャパン公式動画チャンネル""}"
Wp-C_spUBPIqurv31vP0N,https://www.youtube.com/watch?v=wUrjj2gNuJM,vCKHGlUsibKAaQPK7A7MG,"{""channel_id"":""UCagGHddQzevo0QIl3ZUIo2A"",""channel_name"":""しまなみジャパン公式動画チャンネル""}"
_Nm9KgQ-U2XA_4mvCFApL,https://www.youtube.com/watch?v=8bcplso0fx8,liat_MdLbmvy3157PpUp-,"{""channel_id"":""UCagGHddQzevo0QIl3ZUIo2A"",""channel_name"":""しまなみジャパン公式動画チャンネル""}"
5EUtrKiEcwRiIE_NO-Zh9,https://www.youtube.com/watch?v=1b69LHz19zI,N-y1H-P4hAsuinruRStx_,"{""channel_id"":""UCagGHddQzevo0QIl3ZUIo2A"",""channel_name"":""しまなみジャパン公式動画チャンネル""}"
9NxbpsRz_i2UrlLknT8Jo,https://www.youtube.com/watch?v=QivwN5ztj94,wtJ-uKSj4CzwufoeE9YMK,"{""channel_id"":""UCagGHddQzevo0QIl3ZUIo2A"",""channel_name"":""しまなみジャパン公式動画チャンネル""}"
OCVqQ59cgWT10re-iKFeL,https://www.youtube.com/watch?v=1qB3SsC4zU0,1ONybmYRJy2Rz66Lrzp1Q,"{""channel_id"":""UCagGHddQzevo0QIl3ZUIo2A"",""channel_name"":""しまなみジャパン公式動画チャンネル""}"
co5ZuKElcStctiTyLWzOt,https://www.youtube.com/watch?v=DiyaMwmJqwg,j0ZygnI28PYYrTyrjcmPl,"{""channel_id"":""UCagGHddQzevo0QIl3ZUIo2A"",""channel_name"":""しまなみジャパン公式動画チャンネル""}"
NBqaEItZp8J26yi3A6OPH,https://www.youtube.com/watch?v=kA_jn6HbJVE,rjRLgUeBFJzkNJGB-V8Z7,"{""channel_id"":""UCagGHddQzevo0QIl3ZUIo2A"",""channel_name"":""しまなみジャパン公式動画チャンネル""}"
7Nyv15QduoA2SH01dJalo,https://www.youtube.com/watch?v=zXiJhtNXf9A,JPqcYO6nbaB_NhtLSqoS-,"{""channel_id"":""UCagGHddQzevo0QIl3ZUIo2A"",""channel_name"":""しまなみジャパン公式動画チャンネル""}"
mMkKcwNGdJW-y9kZItp-j,https://www.youtube.com/watch?v=8z9OuTgRkXo,I-hDvFUD9xmLbEqr_tpmH,"{""channel_id"":""UCagGHddQzevo0QIl3ZUIo2A"",""channel_name"":""しまなみジャパン公式動画チャンネル""}"
8rExKhfaN09xm1B_2jQSu,https://www.youtube.com/watch?v=0c-ECpC4C0s,yyE6ZH5omRA1d27zUMtVm,"{""channel_id"":""UCagGHddQzevo0QIl3ZUIo2A"",""channel_name"":""しまなみジャパン公式動画チャンネル""}"
kJHIVsJLiEh2Hu5BVpB5Q,https://www.youtube.com/watch?v=az6i-Yg2_Qk,q0ASXAYOHRu9zF8p68635,"{""channel_id"":""UCagGHddQzevo0QIl3ZUIo2A"",""channel_name"":""しまなみジャパン公式動画チャンネル""}"
yA8gi9f6mNW89nGN4Z59Z,https://www.youtube.com/watch?v=HccDK1_P5tE,bn9LsF2mc3eeBGYgZFIdn,"{""channel_id"":""UCagGHddQzevo0QIl3ZUIo2A"",""channel_name"":""しまなみジャパン公式動画チャンネル""}"
DVofF8ch6Ds2c5LRA-qFK,https://www.youtube.com/watch?v=rrhpOAssf3k,32Z0dhOxvArRl6eemQTS7,"{""channel_id"":""UCagGHddQzevo0QIl3ZUIo2A"",""channel_name"":""しまなみジャパン公式動画チャンネル""}"
8T73LGiqd5e1doPK3XqCG,https://www.youtube.com/watch?v=qlVr2wKFVNU,IFrJPCxndvHxRGRoZidGD,"{""channel_id"":""UCagGHddQzevo0QIl3ZUIo2A"",""channel_name"":""しまなみジャパン公式動画チャンネル""}"
1e8_8bi0mqjN66YTKC7Qd,https://www.youtube.com/watch?v=hAdyypN3rK0,NFamO_rYtSaqLeJp1uKSK,"{""channel_id"":""UCagGHddQzevo0QIl3ZUIo2A"",""channel_name"":""しまなみジャパン公式動画チャンネル""}"
RDWJzfpn5fxia2JwuYtRZ,https://www.youtube.com/watch?v=DD3cGarh_6w,lJ7ZnTj7fkRxOBquL21ec,"{""channel_id"":""UCagGHddQzevo0QIl3ZUIo2A"",""channel_name"":""しまなみジャパン公式動画チャンネル""}"
wCB7_DZ4DAnCO9J318gIT,https://www.youtube.com/watch?v=8ZeIVdtx0Yc,rZxH07M_BUb7odm2LiUpT,"{""channel_id"":""UCagGHddQzevo0QIl3ZUIo2A"",""channel_name"":""しまなみジャパン公式動画チャンネル"",""based_on_title"":true}"
eWzTgVqZCcJQHx3UoPfwW,https://www.youtube.com/watch?v=VyNZ09tZjLA,Ikbf26VvUv-GJQC_Pvtaz,"{""channel_id"":""UCagGHddQzevo0QIl3ZUIo2A"",""channel_name"":""しまなみジャパン公式動画チャンネル"",""based_on_title"":true}"
YmwhEsVyyW4eqLtuQfAj0,https://www.youtube.com/watch?v=6Ut7XEyrblc,e0Ochyp8HQNWDJlKO8s1f,"{""channel_id"":""UCagGHddQzevo0QIl3ZUIo2A"",""channel_name"":""しまなみジャパン公式動画チャンネル"",""based_on_title"":true}"
wNPpW9Kyqv76eOZWlCLjB,https://www.youtube.com/watch?v=eeI00lE4OUA,qChC2_qzfd_-Dbmt52Df9,"{""channel_id"":""UCcsOmFGcN7aVyEJXaL8WCAQ"",""channel_name"":""するが企画観光局""}"
EtpNba_jii74G_agFQiiD,https://www.youtube.com/watch?v=ASvIhaVav-M,39mk882shfaqkJvjdC53H,"{""channel_id"":""UCDUGrGYyej6GNbK1V8rL9FQ"",""channel_name"":""せんだい旅日和""}"
G9O_vlH_pl7vRtIo6JseK,https://www.youtube.com/watch?v=op-Bpy541RA,OF6xYY0s-S8h4ruiZL5h1,"{""channel_id"":""UCDUGrGYyej6GNbK1V8rL9FQ"",""channel_name"":""せんだい旅日和""}"
5sFQ8JABxsPRa3Gxhy-EL,https://www.youtube.com/watch?v=-xe0Wn4xofU,_KhfyXvqMNatWrTAbu-Mh,"{""channel_id"":""UCDUGrGYyej6GNbK1V8rL9FQ"",""channel_name"":""せんだい旅日和""}"
7HVdk1sNvlpukC3eABcgS,https://www.youtube.com/watch?v=4gGeoYF4elU,pxNl_5hFTZDMRQzJX4dtU,"{""channel_id"":""UCDUGrGYyej6GNbK1V8rL9FQ"",""channel_name"":""せんだい旅日和""}"
Ii_XJc3lzSpb3GkF9LE21,https://www.youtube.com/watch?v=236Eid7344c,Ck1U9GqZagVcYsO_v-nAm,"{""channel_id"":""UCDUGrGYyej6GNbK1V8rL9FQ"",""channel_name"":""せんだい旅日和""}"
IXHFByl2o-NqVmCdj9AIQ,https://www.youtube.com/watch?v=pBTLuLkalyY,2J8F0-ssRuI-Fub3oda02,"{""channel_id"":""UCDUGrGYyej6GNbK1V8rL9FQ"",""channel_name"":""せんだい旅日和""}"
WFuLvLdhdatXObapC8pBc,https://www.youtube.com/watch?v=YvdkOlztsKc,N9uUIKqfhrumqs5h_FT_2,"{""channel_id"":""UCyBw4D3siCNJzg0QcPR790w"",""channel_name"":""そらの郷　山里物語""}"
duZPTJ_-4cwOWoC5gZ1vx,https://www.youtube.com/watch?v=q0uC8JKvIgU,eR4qhyU3MuqN6k0LfFLT8,"{""channel_id"":""UCyBw4D3siCNJzg0QcPR790w"",""channel_name"":""そらの郷　山里物語"",""actual_language"":""ZH""}"
f1-erCJYm9CqcuIpmGWLj,https://www.youtube.com/watch?v=46vP_oopIf0,Rs6-gS-QLBXCDcYS8K2Sx,"{""channel_id"":""UCagGHddQzevo0QIl3ZUIo2A"",""channel_name"":""しまなみジャパン公式動画チャンネル""}"
GSwe2_Y0AtjSz50lQw6vU,https://www.youtube.com/watch?v=ZMsj0YZZxfA,v4mrAEkrVVkMT-6ouh4q_,"{""channel_id"":""UCyBw4D3siCNJzg0QcPR790w"",""channel_name"":""そらの郷　山里物語""}"
JsBP4f3V02L1FfaoGYGEy,https://www.youtube.com/watch?v=x9TmRIN_1J0,GDkrqkXXd4GrR7tpUQCaO,"{""channel_id"":""UCyBw4D3siCNJzg0QcPR790w"",""channel_name"":""そらの郷　山里物語""}"
3MQw-70RrhV8vpvbEk-uA,https://www.youtube.com/watch?v=BCv-FAwLV4c,vcYCNgWr5nDFWNUFElzir,"{""channel_id"":""UCyBw4D3siCNJzg0QcPR790w"",""channel_name"":""そらの郷　山里物語""}"
upd2wiI3XMP6nOpvZZUME,https://www.youtube.com/watch?v=KXIGXgePPDQ,GKyUm6dMfojR-tVjxvwOY,"{""channel_id"":""UCyBw4D3siCNJzg0QcPR790w"",""channel_name"":""そらの郷　山里物語""}"
WWXRYWsG3P5ZMsHep-2r_,https://www.youtube.com/watch?v=Rm8i_xsFbco,JG2CR7r3FUXTSFfPKSeSI,"{""channel_id"":""UCyBw4D3siCNJzg0QcPR790w"",""channel_name"":""そらの郷　山里物語""}"
0kLtZNB1Jbax1BkVXriuB,https://www.youtube.com/watch?v=LkjBky5djFc,ntixQt0UtWiEcmD0vfiZg,"{""channel_id"":""UCyBw4D3siCNJzg0QcPR790w"",""channel_name"":""そらの郷　山里物語""}"
zwpni1It8mFLc1JE13rvP,https://www.youtube.com/watch?v=sffBBRnciOU,QryJet9TR01tOW9uAaKHr,"{""channel_id"":""UCyBw4D3siCNJzg0QcPR790w"",""channel_name"":""そらの郷　山里物語""}"
PTFwry1x5MtG4TucpkDRr,https://www.youtube.com/watch?v=ZToqmMZjfOA,BQVxtcJKSAzAK9GqhEMRd,"{""channel_id"":""UCyBw4D3siCNJzg0QcPR790w"",""channel_name"":""そらの郷　山里物語""}"
EKt2oIXNSAVhr5HBFB3Jv,https://www.youtube.com/watch?v=JMOEcqcyev0,mFQf_-yVrBk18VQ1bbifr,"{""channel_id"":""UCyBw4D3siCNJzg0QcPR790w"",""channel_name"":""そらの郷　山里物語""}"
M_2OnyRVeyvXWuG9fi02-,https://www.youtube.com/watch?v=kCjwQ_u1oXQ,RMzi5Igh1pJav1Lz-A_qQ,"{""channel_id"":""UCyBw4D3siCNJzg0QcPR790w"",""channel_name"":""そらの郷　山里物語""}"
M3qyXpxFdQcuEdZStcc7z,https://www.youtube.com/watch?v=az9FrF2B9ns,yc1ZrcEloO_1FoTG9qbxB,"{""channel_id"":""UCyBw4D3siCNJzg0QcPR790w"",""channel_name"":""そらの郷　山里物語""}"
LvNomiEgKcksO123Pe3eW,https://www.youtube.com/watch?v=jWu8CkYPdo0,XJan2WnCwl2rNjFAx7ue1,"{""channel_id"":""UCyBw4D3siCNJzg0QcPR790w"",""channel_name"":""そらの郷　山里物語"",""based_on_title"":true}"
hFVg3_75JVbhIxfVIVJca,https://www.youtube.com/watch?v=cy-oG49424w,CAOOxeUMmZU7P24e-cEuu,"{""channel_id"":""UCyBw4D3siCNJzg0QcPR790w"",""channel_name"":""そらの郷　山里物語"",""based_on_title"":true}"
hgRZeZpg-DleBOXB_CWO1,https://www.youtube.com/watch?v=46HDocoDp-U,B1wAFznK0Mk3aQqMmdaYl,"{""channel_id"":""UCyBw4D3siCNJzg0QcPR790w"",""channel_name"":""そらの郷　山里物語"",""based_on_title"":true}"
7ZW06ZYzph-mY9ewPZNbS,https://www.youtube.com/watch?v=7xRXH_3-1OQ,jMq8qFVVEce1B7FcPqDTu,"{""channel_id"":""UCyBw4D3siCNJzg0QcPR790w"",""channel_name"":""そらの郷　山里物語"",""based_on_title"":true}"
EPK5GE_cDK-cx17a0LNv5,https://www.youtube.com/watch?v=ywDGARiy5Ho,wgMHGHpk97kivoHnOACAY,"{""channel_id"":""UCyBw4D3siCNJzg0QcPR790w"",""channel_name"":""そらの郷　山里物語"",""based_on_title"":true}"
RCC2tcVo20JB_P3ndWX03,https://www.youtube.com/watch?v=nGHr3eJ4hPI,d6qtrZPGo4aFlx6h8MgP_,"{""channel_id"":""UCyBw4D3siCNJzg0QcPR790w"",""channel_name"":""そらの郷　山里物語"",""based_on_title"":true}"
IgPSnB-q_77shZXEWvvB2,https://www.youtube.com/watch?v=q5Xkw8C3VDU,pyOMNmc0YNt7g2Et04RNt,"{""channel_id"":""UCAXg2PXccUh_cSxsVkFwBog"",""channel_name"":""たばやま観光推進機構""}"
rRBl6KfPQ2TfAzAa6z7xh,https://www.youtube.com/watch?v=-HRGYggMEAU,C5a5i8Pwq5XeuWfxdsbKo,"{""channel_id"":""UCAXg2PXccUh_cSxsVkFwBog"",""channel_name"":""たばやま観光推進機構""}"
bNYFN6qFltFL09BNhU2SB,https://www.youtube.com/watch?v=8ILZgJVxIkk,j_ZfkAEwlE-iEVSuLegBY,"{""channel_id"":""UCAXg2PXccUh_cSxsVkFwBog"",""channel_name"":""たばやま観光推進機構""}"
an8m6_aVTi1Yzl2MEoyWe,https://www.youtube.com/watch?v=FzQ54m1slIc,YgpCUm465PxyGkwsuz77p,"{""channel_id"":""UCAXg2PXccUh_cSxsVkFwBog"",""channel_name"":""たばやま観光推進機構""}"
BTV97PR7ZQ9mpqzjaHQrE,https://www.youtube.com/watch?v=iuxi3Nenblk,NxHJ6LDclW1jjdmtWEoxL,"{""channel_id"":""UCAXg2PXccUh_cSxsVkFwBog"",""channel_name"":""たばやま観光推進機構""}"
L3xZ3Q4REwK5_2CZoGF-b,https://www.youtube.com/watch?v=yZKf9pN4Ick,x61YJX6xmHQCJA0yyjyZS,"{""channel_id"":""UCA7dvBLxak1eJ3fUmQO6-LA"",""channel_name"":""だんだん好きになる旅 まつかわ""}"
Buck7-_gHrRoMlWu5CXz3,https://www.youtube.com/watch?v=IxWOiu4xr2M,1_WRXL3RiTi1FR55j6zCv,"{""channel_id"":""UCA7dvBLxak1eJ3fUmQO6-LA"",""channel_name"":""だんだん好きになる旅 まつかわ""}"
0hXBKhM57x5QFeU4kjhRv,https://www.youtube.com/watch?v=QnANugklxbg,NzZjNC5blRhe-OJa7UlRS,"{""channel_id"":""UCA7dvBLxak1eJ3fUmQO6-LA"",""channel_name"":""だんだん好きになる旅 まつかわ""}"
6Y2oJWuz0hTRx3EfSXKfq,https://www.youtube.com/watch?v=1P23zUXWkUM,qnjfGWmpuzKxmzvATEZAh,"{""channel_id"":""UCA7dvBLxak1eJ3fUmQO6-LA"",""channel_name"":""だんだん好きになる旅 まつかわ""}"
mOSGO3rRDreFF5-iuSGRd,https://www.youtube.com/watch?v=MBzGDnEJoXw,EfniC6u_lmdlVG5krdTHO,"{""channel_id"":""UCA7dvBLxak1eJ3fUmQO6-LA"",""channel_name"":""だんだん好きになる旅 まつかわ""}"
P6k69_lnl2wUIXwCwQOPw,https://www.youtube.com/watch?v=UIkJrcT-KjQ,Xo3Ezd60ONU1TaMJXSTUJ,"{""channel_id"":""UCA7dvBLxak1eJ3fUmQO6-LA"",""channel_name"":""だんだん好きになる旅 まつかわ""}"
171o8LBSinZ4A-JTGnFGD,https://www.youtube.com/watch?v=UW-fsoiblAA,6JDKATDoOskmFCI5mdwSB,"{""channel_id"":""UCA7dvBLxak1eJ3fUmQO6-LA"",""channel_name"":""だんだん好きになる旅 まつかわ""}"
OquBcGPoOs_Srx8v400g_,https://www.youtube.com/watch?v=0yom6Irx_MY,ZAoeQKA9Itt1gi4fzmRXZ,"{""channel_id"":""UCA7dvBLxak1eJ3fUmQO6-LA"",""channel_name"":""だんだん好きになる旅 まつかわ""}"
cFYXCGciu0yhfr3BtKJku,https://www.youtube.com/watch?v=ORYLaSy5K2A,JOX7t-Aincr0y45vZ-Gxs,"{""channel_id"":""UCA7dvBLxak1eJ3fUmQO6-LA"",""channel_name"":""だんだん好きになる旅 まつかわ""}"
F8mru4MLnSUMoL0EgYMfT,https://www.youtube.com/watch?v=eZELsN8m6m4,g7WvECcrtr6tsGYb6Te3t,"{""channel_id"":""UCA7dvBLxak1eJ3fUmQO6-LA"",""channel_name"":""だんだん好きになる旅 まつかわ""}"
6Ud0tsHEU__UnWnXwY3zL,https://www.youtube.com/watch?v=sqEJb2VexxE,pgIwNjS-8PyoUqNVbhPiu,"{""channel_id"":""UCA7dvBLxak1eJ3fUmQO6-LA"",""channel_name"":""だんだん好きになる旅 まつかわ""}"
V6Ls1UJPOuDwKAVRUMQ-j,https://www.youtube.com/watch?v=_YtXdo7z8w0,gm01y5szvPw1nrOmvp7PL,"{""channel_id"":""UCA7dvBLxak1eJ3fUmQO6-LA"",""channel_name"":""だんだん好きになる旅 まつかわ""}"
mgGGSCQ-695PduM0RtXsJ,https://www.youtube.com/watch?v=JRMwlgQX7ww,XzHXHLTc4JBclwva6sikz,"{""channel_id"":""UCA7dvBLxak1eJ3fUmQO6-LA"",""channel_name"":""だんだん好きになる旅 まつかわ""}"
2BEmp90oSg5fr9ynzr9u0,https://www.youtube.com/watch?v=2P0dRTtSlBo,Gdz_fEB52IvKjWYWdaOx-,"{""channel_id"":""UCA7dvBLxak1eJ3fUmQO6-LA"",""channel_name"":""だんだん好きになる旅 まつかわ""}"
MshVJNN2kc_KNeI9-Z1qr,https://www.youtube.com/watch?v=l6hcZxdmUfQ,qHO0aSnB1UKlBKPx9DleI,"{""channel_id"":""UCA7dvBLxak1eJ3fUmQO6-LA"",""channel_name"":""だんだん好きになる旅 まつかわ""}"
_7V2P2bM6is3RzF2LuGAa,https://www.youtube.com/watch?v=jYQUYL5ksWU,_Pfj4H5H77qEYhGunjG7P,"{""channel_id"":""UCA7dvBLxak1eJ3fUmQO6-LA"",""channel_name"":""だんだん好きになる旅 まつかわ""}"
uD98dpfnthanUlmqGli2x,https://www.youtube.com/watch?v=3pE_XnBXto0,zm_oXkTo_tIi2Fz6edOMy,"{""channel_id"":""UCA7dvBLxak1eJ3fUmQO6-LA"",""channel_name"":""だんだん好きになる旅 まつかわ""}"
JYMJ-3D5VSGcDc460HQqn,https://www.youtube.com/watch?v=vz2mNMXj8ug,yb5CoLVZEx_Opl4qtdRNg,"{""channel_id"":""UCA7dvBLxak1eJ3fUmQO6-LA"",""channel_name"":""だんだん好きになる旅 まつかわ""}"
INtrwtt1dp2cY-w4eKlwm,https://www.youtube.com/watch?v=Rjek0lnrqo4,Zc8a_487iJxdYQSMS9Hq5,"{""channel_id"":""UCA7dvBLxak1eJ3fUmQO6-LA"",""channel_name"":""だんだん好きになる旅 まつかわ""}"
LM7pCRkaDqmwf-TdRTllt,https://www.youtube.com/watch?v=lJnwRNj3gXY,In2ZvXRAwCbatqgkxypvD,"{""channel_id"":""UCA7dvBLxak1eJ3fUmQO6-LA"",""channel_name"":""だんだん好きになる旅 まつかわ""}"
Tms01UpQ5D40ZM3JvGBb4,https://www.youtube.com/watch?v=1J-Rm6Rarfc,MxhNtglEpJPxMEEDuD8bL,"{""channel_id"":""UCA7dvBLxak1eJ3fUmQO6-LA"",""channel_name"":""だんだん好きになる旅 まつかわ""}"
29tqVyDOBJXLw81bE-TCa,https://www.youtube.com/watch?v=ArWWzCuVNh4,HkQiUlSFXt52KcfP4pDb-,"{""channel_id"":""UCA7dvBLxak1eJ3fUmQO6-LA"",""channel_name"":""だんだん好きになる旅 まつかわ""}"
63oE3aH3hbDtrXU23koir,https://www.youtube.com/watch?v=K0ZWb87Iuts,TekX7f2YN0EaGETnSJ5x-,"{""channel_id"":""UCA7dvBLxak1eJ3fUmQO6-LA"",""channel_name"":""だんだん好きになる旅 まつかわ""}"
ZkDsVIV6d-x8wZa40TJVd,https://www.youtube.com/watch?v=O2Qrr6LxJnk,x0tsKF-BIopqpzUNymnLy,"{""channel_id"":""UCA7dvBLxak1eJ3fUmQO6-LA"",""channel_name"":""だんだん好きになる旅 まつかわ""}"
FkxlrfotrvQ7U8XIJAlMi,https://www.youtube.com/watch?v=To44-5DBeuU,OuqHw6HwKQNz-ZkYHPeTY,"{""channel_id"":""UCA7dvBLxak1eJ3fUmQO6-LA"",""channel_name"":""だんだん好きになる旅 まつかわ""}"
G779afOHmQDnQNpcQqYRn,https://www.youtube.com/watch?v=Vtu6Ttek_N8,9THS3n173TqSDX1jOl2YI,"{""channel_id"":""UCA7dvBLxak1eJ3fUmQO6-LA"",""channel_name"":""だんだん好きになる旅 まつかわ""}"
RYh5TnofgLMXfoz2A8fzG,https://www.youtube.com/watch?v=X443rnmgWYY,l4v97y5HENstH5IC7m7vL,"{""channel_id"":""UCA7dvBLxak1eJ3fUmQO6-LA"",""channel_name"":""だんだん好きになる旅 まつかわ""}"
8tIe-YcfDYuvqHmm5lwuc,https://www.youtube.com/watch?v=_df2TAmHV08,_I00p-hm2d4uJssT2Z5cA,"{""channel_id"":""UCA7dvBLxak1eJ3fUmQO6-LA"",""channel_name"":""だんだん好きになる旅 まつかわ""}"
LNMuU77zGdrwV9TSBBC2V,https://www.youtube.com/watch?v=gY2Sld9q4Ag,wW0YIrWBg3OhaW2JdiEYp,"{""channel_id"":""UCA7dvBLxak1eJ3fUmQO6-LA"",""channel_name"":""だんだん好きになる旅 まつかわ""}"
iCfGdPRsYY1I5cEildfBA,https://www.youtube.com/watch?v=k0X-RM-bMrk,lvaes_VqJg0z5X-uLk8h4,"{""channel_id"":""UCA7dvBLxak1eJ3fUmQO6-LA"",""channel_name"":""だんだん好きになる旅 まつかわ""}"
H3b2JxmbJ_NR6KuQrgag1,https://www.youtube.com/watch?v=wT0AqHfEg9E,9fi03V9m074CqdWXQaKJp,"{""channel_id"":""UCA7dvBLxak1eJ3fUmQO6-LA"",""channel_name"":""だんだん好きになる旅 まつかわ""}"
Bzrr5dVOSFgKRlgZVB4_Q,https://www.youtube.com/watch?v=JMzPxx-UEJ0,oNlPTRp_x0Brcu-vORASn,"{""channel_id"":""UCA7dvBLxak1eJ3fUmQO6-LA"",""channel_name"":""だんだん好きになる旅 まつかわ""}"
KjaqYqCfc-z3VcTrwz36M,https://www.youtube.com/watch?v=DkLnXia7GCo,Gp5_AKL964hLo_itV8OXT,"{""channel_id"":""UCA7dvBLxak1eJ3fUmQO6-LA"",""channel_name"":""だんだん好きになる旅 まつかわ""}"
PHU7VsbLPXY57NAZ7DSBL,https://www.youtube.com/watch?v=NtaqccK5BHs,ASKqq536UhekmcIgflYch,"{""channel_id"":""UCA7dvBLxak1eJ3fUmQO6-LA"",""channel_name"":""だんだん好きになる旅 まつかわ""}"
OhE2WyNf2jA0X3Y1u7vhf,https://www.youtube.com/watch?v=x-kXXzNhusk,SK854prVedInTdla9J40o,"{""channel_id"":""UC5YmLRbcHnbQVZfSXW7JVJQ"",""channel_name"":""Aichi Tourism Bureau""}"
AzOrVX0qwp7eZqGRqmVO8,https://www.youtube.com/watch?v=aQHnJ_0vxhc,SJMR0Yyh0XyLvjR-VO2H-,"{""channel_id"":""UC5YmLRbcHnbQVZfSXW7JVJQ"",""channel_name"":""Aichi Tourism Bureau""}"
