"ID",Title,Description,Guidances,Latitude,Longitude,Postal code,Country code,images
987541,Cycling around Himeji Castle / Listen to the story of the princess of Himeji Castle and pray for peace： Tiered Discount,"<p style=""font-size:14px;line-height:1.6;color:#57646f;margin-top:0.5em;margin-bottom:0.5em"">This cycling tour is open to a couple of participants and allows them to view Himeji Castle from various angles and learn the fascinating story of Princess Sen (the princess of Himeji Castle).</p><p style=""font-size:14px;line-height:1.6;color:#57646f;margin-top:0.5em;margin-bottom:0.5em"">What does happiness mean? Discover it through Princess Sen&#39;s life as the celebrated Sengoku Princess.</p><p style=""font-size:14px;line-height:1.6;color:#57646f;margin-top:0.5em;margin-bottom:0.5em"">She experienced unimaginable sadness and happiness that would have been impossible back then.</p><p style=""font-size:14px;line-height:1.6;color:#57646f;margin-top:0.5em;margin-bottom:0.5em"">Learn along with her that true happiness means letting your soul shine.</p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em"">The cycling course is from the Himeji Castle area to Tegara-yama Peace Park.</p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em"">Here, you will do some origami crane work, inspired by Princess Sen.</p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em"">In Japan, the crane is an auspicious bird considered to be spiritually advanced because they care and recognize each other.</p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em"">This is a special full day tour combining Princess Tour, Peace Tour and lunch featuring delicious ingredients from the Harima region.</p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em"">[Experience Contents]</p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em"">We will take your photo and tell you stories related to each location.</p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em"">(We will mainly use audio recordings.)</p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em"">Conversations will be in simple English or using a smartphone translation app.</p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em"">Learn the story of Princess Sen through a Kamishibai (paper theater show)</p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em"">The guide will present a picture storytelling show (for adults) in English for about 15 minutes.</p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em"">Visit Himeji Historycal Peace Center.</p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em"">A workshop to fold a thousand paper cranes.</p>","{""guidanceTypes"":[{""id"":null,""created"":[2025,7,1,13,59,17,814615712],""guidanceType"":""GUIDED"",""languages"":[""ja"",""en""],""displayLanguages"":[]}]}",34.82720436,134.6899554,670-0927,JP,http%3A%2F%2Fbokun.s3.amazonaws.com%2Fbb917a5f-2fa8-4638-9779-9e5c4eeb748f.jpeg
992206,Cycling around Himeji Castle / Listen to the story of the princess of Himeji Castle and pray for peace（One female person）,"<p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em"">This cycling tour is open to solo female participants and allows them to view Himeji Castle from various angles and learn the fascinating story of Princess Sen (the princess of Himeji Castle).</p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em"">What does happiness mean? Discover it through Princess Sen&#39;s life as the celebrated Sengoku Princess.</p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em"">She experienced unimaginable sadness and happiness that would have been impossible back then.</p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em"">Learn along with her that true happiness means letting your soul shine.</p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em""><br /></p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em"">The cycling course is from the Himeji Castle area to Tegara-yama Peace Park.</p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em"">Here, you will do some origami crane work, inspired by Princess Sen.</p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em"">In Japan, the crane is an auspicious bird considered to be spiritually advanced because they care and recognize each other.</p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em"">This is a special full day tour combining Princess Tour, Peace Tour and lunch featuring delicious ingredients from the Harima region.</p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em"">[Experience Contents]</p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em"">We will take your photo and tell you stories related to each location.</p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em"">(We will mainly use audio recordings.)</p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em"">Conversations will be in simple English or using a smartphone translation app.</p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em"">Learn the story of Princess Sen through a Kamishibai (paper theater show)</p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em"">The guide will present a picture storytelling show (for adults) in English for about 15 minutes.</p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em"">Visit Himeji Historycal Peace Center.</p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em"">A workshop to fold a thousand paper cranes.</p>","{""guidanceTypes"":[{""id"":null,""created"":[2025,7,1,13,58,47,231142671],""guidanceType"":""GUIDED"",""languages"":[""en"",""ja""],""displayLanguages"":[]},{""id"":null,""created"":[2025,7,1,13,58,47,231158084],""guidanceType"":""READING_MATERIAL"",""languages"":[""en""],""displayLanguages"":[]}]}",34.82720436,134.6899554,670-0927,JP,http%3A%2F%2Fbokun.s3.amazonaws.com%2F7a3fd696-80ed-46be-b761-9a8e7ac156f9.jpeg
1016441,Cycling around Himeji Castle / The Princess Tour ： Tiered Discount,"<p style=""font-size:14px;line-height:1.6;color:#57646f;margin-top:0.5em;margin-bottom:0.5em"">This cycling tour is open to a couple of participants and allows them to view Himeji Castle from various angles and learn the fascinating story of Princess Sen (the princess of Himeji Castle).</p><p style=""font-size:14px;line-height:1.6;color:#57646f;margin-top:0.5em;margin-bottom:0.5em"">What does happiness mean? Discover it through Princess Sen&#39;s life as the celebrated Sengoku Princess.</p><p style=""font-size:14px;line-height:1.6;color:#57646f;margin-top:0.5em;margin-bottom:0.5em"">She experienced unimaginable sadness and happiness that would have been impossible back then.</p><p style=""font-size:14px;line-height:1.6;color:#57646f;margin-top:0.5em;margin-bottom:0.5em"">Learn along with her that true happiness means letting your soul shine.</p><p style=""font-size:14px;line-height:1.6;color:#57646f;margin-top:0.5em;margin-bottom:0.5em"">[Experience Contents]</p><p style=""font-size:14px;line-height:1.6;color:#57646f;margin-top:0.5em;margin-bottom:0.5em"">We will take your photo and tell you stories related to each location.</p><p style=""font-size:14px;line-height:1.6;color:#57646f;margin-top:0.5em;margin-bottom:0.5em"">(We will mainly use audio recordings.)</p><p style=""font-size:14px;line-height:1.6;color:#57646f;margin-top:0.5em;margin-bottom:0.5em"">Conversations will be in simple English or using a smartphone translation app.</p><p style=""font-size:14px;line-height:1.6;color:#57646f;margin-top:0.5em;margin-bottom:0.5em"">Learn the story of Princess Sen through a Kamishibai (paper theater show)</p><p style=""font-size:14px;line-height:1.6;color:#57646f;margin-top:0.5em;margin-bottom:0.5em"">The guide will present a picture storytelling show (for adults) in English for about 15 minutes.</p>","{""guidanceTypes"":[{""id"":null,""created"":[2025,7,1,13,58,12,336064246],""guidanceType"":""GUIDED"",""languages"":[""ja"",""en""],""displayLanguages"":[]}]}",34.82720436,134.6899554,670-0927,JP,http%3A%2F%2Fbokun.s3.amazonaws.com%2Fbb917a5f-2fa8-4638-9779-9e5c4eeb748f.jpeg
1016452,Private Bike Tour in Himeji's Tegarayama Park,"<p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em"">[Experience content]</p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em"">Cycling from JR Himeji Station to Mt. Tegara.</p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em"">We hope that you will also experience the spiritual side of cycling.</p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em"">Tegarayama Peace Park is home to a memorial tower built with donations from private citizens to commemorate the civilian victims from around the country who died in air raids during World War II.</p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em"">Check out the Himeji Historical Peace Center.</p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em"">Participate in a one thousand paper crane origami workshop.</p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em"">Let&#39;s fold origami cranes and pray for peace.</p><p style=""font-size:14px;line-height:1.6;color:rgb( 87 , 100 , 111 );margin-top:0.5em;margin-bottom:0.5em"">Conversations will be in simple English or using a smartphone translation app. For the explanation, an audio recording is mainly used in order to convey the information as accurately as possible.</p>","{""guidanceTypes"":[{""id"":null,""created"":[2025,6,3,15,24,39,425823471],""guidanceType"":""GUIDED"",""languages"":[""ja"",""en""],""displayLanguages"":[]}]}",34.82720436,134.6899554,670-0927,JP,http%3A%2F%2Fbokun.s3.amazonaws.com%2F1bde523f-7926-4f44-96fb-b0c0120426fe.jpeg
